area_sqft,bedrooms,bathrooms,location,house_type,state,city,price
1499,2,1,Semi-Urban,Apartment,Haryana,Panipat,5172957
881,1,2,Urban,Apartment,Rajasthan,Kota,1944805
321,1,1,Urban,Apartment,Arunachal Pradesh,Itanagar,1262575
553,1,1,Urban,Apartment,Maharashtra,Aurangabad,2305656
322,1,1,Urban,Apartment,Maharashtra,Kolhapur,1196964
1304,3,1,Urban,Villa,Punjab,Jalandhar,6759757
700,2,1,Urban,Apartment,Gujarat,Bhavnagar,2867034
1100,2,1,Urban,Apartment,Haryana,Karnal,2400706
361,1,1,Semi-Urban,Apartment,Maharashtra,Pune,679009
689,1,1,Urban,Villa,Maharashtra,Nashik,1829989
331,1,1,Urban,Apartment,Puducherry,Puducherry,1398985
810,1,2,Urban,Apartment,Telangana,Nizamabad,3305591
631,1,1,Urban,Apartment,Tripura,Agartala,2263376
854,2,1,Urban,Apartment,Gujarat,Surat,1921197
1999,2,3,Urban,Apartment,Maharashtra,Thane,5349405
1059,1,2,Urban,Apartment,Rajasthan,Kota,2275039
1437,3,2,Urban,Villa,Gujarat,Surat,3215132
1399,3,2,Urban,Apartment,Assam,Silchar,5899170
991,1,1,Urban,Duplex,Tamil Nadu,Coimbatore,3783047
1082,1,2,Urban,Apartment,Jharkhand,Jamshedpur,3837801
844,2,1,Urban,Apartment,Maharashtra,Pune,1557192
902,1,1,Urban,Apartment,Delhi,Delhi,12631020
809,2,2,Urban,Apartment,Assam,Guwahati,3307372
1086,1,1,Urban,Duplex,Andhra Pradesh,Visakhapatnam,5537043
340,1,1,Urban,Apartment,West Bengal,Siliguri,1547200
388,1,2,Urban,Villa,Odisha,Bhubaneswar,1892830
407,1,2,Urban,Duplex,West Bengal,Kolkata,2285970
647,2,2,Urban,Apartment,Haryana,Faridabad,2331539
1299,3,1,Semi-Urban,Apartment,Haryana,Karnal,1945443
626,2,2,Urban,Apartment,Maharashtra,Mumbai,15299242
1570,2,2,Urban,Apartment,Bihar,Gaya,3543707
1388,2,2,Urban,Apartment,Odisha,Cuttack,5992452
1589,2,2,Semi-Urban,Villa,Andhra Pradesh,Guntur,7664383
361,1,2,Urban,Villa,Kerala,Kochi,923241
778,2,1,Urban,Villa,Kerala,Kollam,4150242
580,1,1,Urban,Apartment,Himachal Pradesh,Shimla,1280412
2421,5,3,Urban,Apartment,Tripura,Agartala,10614553
961,2,3,Urban,Apartment,Puducherry,Puducherry,3303259
1606,2,3,Urban,Duplex,Jammu & Kashmir,Srinagar,6285967
303,1,2,Urban,Apartment,Kerala,Kozhikode,1423587
426,1,2,Urban,Villa,Gujarat,Vadodara,2830137
499,1,2,Semi-Urban,Duplex,Delhi,Dwarka,859474
1372,3,1,Urban,Apartment,Madhya Pradesh,Jabalpur,5586656
317,1,2,Urban,Apartment,Manipur,Imphal,593846
3755,5,2,Urban,Apartment,Uttar Pradesh,Noida,7150320
1279,2,3,Semi-Urban,Apartment,Karnataka,Hubli,2614678
324,1,2,Urban,Duplex,Maharashtra,Nashik,630157
2711,3,2,Urban,Apartment,Maharashtra,Thane,5616145
376,1,1,Semi-Urban,Apartment,West Bengal,Asansol,1541220
1252,3,1,Urban,Apartment,Manipur,Imphal,2253532
698,1,2,Urban,Villa,Maharashtra,Nashik,1653072
431,1,1,Semi-Urban,Apartment,Madhya Pradesh,Indore,560176
889,1,1,Urban,Apartment,Telangana,Nizamabad,4788132
1735,3,4,Urban,Apartment,Assam,Guwahati,7507632
1813,2,1,Urban,Villa,Telangana,Nizamabad,8992147
904,1,1,Urban,Apartment,Karnataka,Mysuru,1895164
2183,5,2,Semi-Urban,Apartment,Meghalaya,Shillong,7087454
336,1,1,Urban,Villa,Goa,Margao,845678
1062,2,1,Urban,Apartment,Kerala,Kochi,2497582
352,1,2,Urban,Duplex,Uttar Pradesh,Agra,692550
622,2,1,Urban,Apartment,Haryana,Panipat,2047847
1317,2,1,Urban,Apartment,Delhi,New Delhi,21976410
1442,2,2,Urban,Apartment,West Bengal,Durgapur,5148966
356,1,2,Urban,Apartment,Madhya Pradesh,Indore,745828
754,2,1,Semi-Urban,Apartment,Punjab,Ludhiana,2601738
1421,2,3,Urban,Apartment,Madhya Pradesh,Indore,3634738
535,1,2,Urban,Duplex,Assam,Guwahati,2605666
369,1,1,Urban,Apartment,Andhra Pradesh,Vijayawada,2022345
936,1,2,Semi-Urban,Apartment,Jharkhand,Dhanbad,3138165
1386,2,2,Urban,Apartment,Maharashtra,Mumbai,42898923
686,1,1,Urban,Villa,Bihar,Bhagalpur,3842232
1015,1,1,Urban,Apartment,Jharkhand,Jamshedpur,4643800
1003,1,1,Urban,Duplex,Gujarat,Ahmedabad,3961193
365,1,2,Semi-Urban,Villa,Rajasthan,Udaipur,1397238
672,2,3,Urban,Apartment,Assam,Dibrugarh,2499101
628,2,2,Urban,Apartment,Delhi,Saket,1032668
768,1,2,Semi-Urban,Apartment,Jharkhand,Jamshedpur,2556535
1263,2,3,Urban,Apartment,Tamil Nadu,Chennai,9322343
459,1,1,Urban,Villa,Telangana,Nizamabad,2442330
2667,4,2,Semi-Urban,Apartment,Arunachal Pradesh,Itanagar,7639887
639,1,1,Urban,Apartment,Kerala,Kollam,2294931
411,1,1,Urban,Apartment,Punjab,Jalandhar,1429146
600,1,1,Urban,Apartment,Karnataka,Bengaluru,6857323
1571,2,2,Urban,Apartment,Madhya Pradesh,Bhopal,3339221
688,2,2,Urban,Apartment,Arunachal Pradesh,Itanagar,2345847
1794,3,1,Urban,Apartment,West Bengal,Siliguri,6281417
802,2,2,Urban,Villa,Gujarat,Vadodara,5258382
1545,2,3,Urban,Apartment,Delhi,Rohini,2835909
1094,2,1,Urban,Apartment,Kerala,Kollam,4993633
1328,2,1,Semi-Urban,Duplex,Tamil Nadu,Madurai,4643103
624,1,1,Urban,Apartment,Tamil Nadu,Coimbatore,2542075
1091,2,3,Urban,Duplex,Goa,Panaji,1977510
380,1,2,Urban,Apartment,Himachal Pradesh,Dharamshala,1060646
1380,2,1,Urban,Apartment,Gujarat,Surat,2740498
447,1,2,Urban,Apartment,Delhi,Delhi,7124600
1196,2,3,Urban,Apartment,Karnataka,Bengaluru,11601482
1512,2,2,Urban,Apartment,Karnataka,Mysuru,3188214
439,1,2,Urban,Apartment,Kerala,Thiruvananthapuram,1987817
377,1,2,Urban,Villa,Gujarat,Bhavnagar,1999540
359,1,2,Semi-Urban,Apartment,Rajasthan,Jodhpur,1131747
431,1,1,Urban,Apartment,Jammu & Kashmir,Jammu,970224
526,1,1,Urban,Apartment,Chhattisgarh,Bhilai,1970681
411,1,1,Urban,Villa,Madhya Pradesh,Indore,1043996
853,2,3,Urban,Villa,Himachal Pradesh,Dharamshala,4367591
1512,2,1,Urban,Apartment,Punjab,Jalandhar,6555473
1871,2,3,Urban,Duplex,Jammu & Kashmir,Jammu,4900692
2564,5,4,Urban,Apartment,Bihar,Gaya,5157513
3354,5,3,Urban,Apartment,West Bengal,Durgapur,13891695
404,1,1,Urban,Apartment,Chhattisgarh,Raipur,1576808
1498,3,3,Urban,Apartment,Arunachal Pradesh,Itanagar,7210090
327,1,2,Urban,Apartment,Sikkim,Gangtok,1313113
3149,3,1,Urban,Apartment,Madhya Pradesh,Jabalpur,10949425
390,1,2,Urban,Apartment,Kerala,Kochi,904682
839,1,1,Urban,Apartment,Punjab,Ludhiana,3354672
1569,2,2,Semi-Urban,Apartment,Madhya Pradesh,Jabalpur,5587878
407,1,1,Semi-Urban,Villa,Uttarakhand,Dehradun,1654984
538,1,1,Urban,Apartment,Uttarakhand,Haldwani,2239541
577,1,2,Urban,Apartment,Himachal Pradesh,Shimla,1000195
385,1,2,Urban,Apartment,Haryana,Faridabad,1386192
404,1,2,Urban,Apartment,Madhya Pradesh,Jabalpur,1359072
607,1,1,Urban,Apartment,Andhra Pradesh,Vijayawada,1954898
883,2,2,Semi-Urban,Apartment,Karnataka,Bengaluru,7488575
997,1,2,Urban,Villa,West Bengal,Durgapur,4334344
2465,3,1,Urban,Apartment,Uttar Pradesh,Ghaziabad,9793016
510,1,2,Semi-Urban,Villa,Maharashtra,Nagpur,1852379
1253,2,2,Urban,Villa,Kerala,Kollam,6748516
959,2,1,Urban,Apartment,Jharkhand,Jamshedpur,4021345
489,1,1,Urban,Apartment,Punjab,Jalandhar,1985895
915,1,1,Urban,Villa,Delhi,Karol Bagh,3840945
1273,2,3,Urban,Apartment,Chhattisgarh,Raipur,4912192
1569,3,1,Urban,Apartment,Manipur,Imphal,2855323
1859,3,3,Urban,Villa,Delhi,New Delhi,37927662
608,2,2,Urban,Apartment,Kerala,Kollam,2770636
617,1,2,Urban,Villa,Madhya Pradesh,Gwalior,3104384
1360,3,2,Urban,Apartment,Jammu & Kashmir,Jammu,2482602
722,2,1,Urban,Villa,Assam,Dibrugarh,3898087
973,1,1,Urban,Duplex,Punjab,Chandigarh,4827671
300,1,1,Urban,Duplex,Manipur,Imphal,606788
897,2,2,Urban,Apartment,Karnataka,Bengaluru,9613883
2282,4,2,Semi-Urban,Apartment,Punjab,Jalandhar,8441427
2338,4,1,Urban,Apartment,Karnataka,Dharwad,11714496
2616,4,4,Semi-Urban,Apartment,Telangana,Hyderabad,18749710
441,1,1,Urban,Apartment,Punjab,Chandigarh,1612638
1928,3,3,Urban,Apartment,Telangana,Hyderabad,17081925
429,1,2,Urban,Villa,Haryana,Faridabad,3059451
881,2,2,Urban,Duplex,Maharashtra,Aurangabad,3402129
690,1,1,Semi-Urban,Apartment,Maharashtra,Aurangabad,2613614
2328,3,1,Urban,Apartment,Uttarakhand,Haridwar,9864060
681,2,1,Urban,Apartment,West Bengal,Durgapur,3116587
584,1,2,Urban,Apartment,Odisha,Bhubaneswar,1911288
4354,3,4,Urban,Apartment,Meghalaya,Shillong,17831788
1187,2,1,Urban,Apartment,Uttar Pradesh,Kanpur,5129780
624,1,1,Urban,Apartment,Ladakh,Leh,1112976
364,1,1,Semi-Urban,Apartment,Bihar,Bhagalpur,1219047
1025,2,2,Semi-Urban,Apartment,Ladakh,Leh,1956944
1046,2,2,Urban,Apartment,Tamil Nadu,Coimbatore,3925533
869,1,1,Urban,Villa,Himachal Pradesh,Dharamshala,4352426
443,1,1,Urban,Apartment,Jammu & Kashmir,Jammu,1025500
1042,1,1,Urban,Apartment,Karnataka,Bengaluru,13882869
622,1,2,Urban,Apartment,Rajasthan,Udaipur,2811024
1048,2,2,Urban,Apartment,Jammu & Kashmir,Srinagar,3903537
351,1,1,Semi-Urban,Duplex,Karnataka,Hubli,507341
359,1,1,Urban,Apartment,Himachal Pradesh,Shimla,716054
531,1,2,Urban,Apartment,Lakshadweep,Kavaratti,2376652
920,2,3,Urban,Duplex,Himachal Pradesh,Shimla,1434874
432,1,2,Urban,Duplex,Haryana,Gurgaon,1711968
631,1,2,Urban,Apartment,Punjab,Amritsar,2520036
662,1,2,Urban,Apartment,Kerala,Kozhikode,2760979
1997,3,4,Urban,Apartment,Delhi,Delhi,33042383
586,1,1,Urban,Apartment,Rajasthan,Jaipur,2534477
1530,3,3,Urban,Apartment,Arunachal Pradesh,Itanagar,7520719
832,1,1,Urban,Duplex,Haryana,Karnal,1634337
1779,3,2,Urban,Apartment,Uttarakhand,Haridwar,7180338
348,1,1,Urban,Duplex,Maharashtra,Kolhapur,1842101
472,1,2,Semi-Urban,Duplex,Rajasthan,Udaipur,1264673
638,2,2,Urban,Villa,Rajasthan,Jaipur,3319727
782,2,2,Urban,Apartment,Maharashtra,Aurangabad,2672549
1334,3,1,Semi-Urban,Apartment,Tamil Nadu,Coimbatore,4175258
1646,3,4,Urban,Villa,Maharashtra,Pune,4629295
847,2,3,Urban,Apartment,Maharashtra,Aurangabad,3029986
779,1,2,Urban,Apartment,Ladakh,Leh,1623632
612,1,2,Urban,Apartment,Delhi,Dwarka,940971
1160,2,2,Urban,Apartment,Chhattisgarh,Bhilai,4791907
514,1,1,Urban,Apartment,Manipur,Imphal,1029472
404,1,1,Urban,Apartment,Puducherry,Puducherry,1616036
834,1,2,Urban,Apartment,Delhi,Saket,2125420
2182,4,1,Urban,Apartment,Meghalaya,Shillong,8084424
693,2,2,Urban,Apartment,Uttar Pradesh,Lucknow,2963403
2774,5,2,Urban,Apartment,Madhya Pradesh,Gwalior,11864544
1040,1,2,Urban,Apartment,Assam,Dibrugarh,4463132
486,1,1,Urban,Apartment,Gujarat,Surat,1237752
337,1,2,Urban,Apartment,Nagaland,Kohima,855693
2687,4,1,Semi-Urban,Apartment,Odisha,Rourkela,9438842
810,2,1,Semi-Urban,Villa,Tamil Nadu,Chennai,5506427
2364,5,3,Urban,Villa,Uttarakhand,Haridwar,9877913
584,1,1,Semi-Urban,Apartment,Maharashtra,Aurangabad,2501939
663,1,2,Urban,Duplex,West Bengal,Durgapur,2399385
1022,1,1,Semi-Urban,Apartment,Assam,Guwahati,3206586
1463,2,1,Urban,Apartment,Lakshadweep,Kavaratti,5166485
559,1,1,Urban,Duplex,Uttarakhand,Haldwani,2078667
737,2,3,Urban,Villa,Nagaland,Kohima,1761919
575,1,1,Urban,Apartment,Uttarakhand,Dehradun,2331774
3449,5,2,Semi-Urban,Apartment,Chhattisgarh,Bilaspur,11060209
1735,3,3,Urban,Apartment,West Bengal,Siliguri,6464921
1165,1,2,Urban,Apartment,Karnataka,Mysuru,2409637
1106,2,3,Urban,Apartment,West Bengal,Asansol,4849277
468,1,2,Urban,Apartment,Himachal Pradesh,Shimla,906611
863,2,1,Urban,Villa,Gujarat,Vadodara,4059102
779,1,2,Urban,Apartment,Puducherry,Puducherry,2981576
675,1,1,Urban,Apartment,Kerala,Kochi,1576683
443,1,1,Urban,Apartment,Puducherry,Puducherry,1765849
1421,2,2,Urban,Apartment,Lakshadweep,Kavaratti,7460244
644,1,2,Urban,Apartment,Odisha,Cuttack,2096021
1925,3,2,Semi-Urban,Apartment,Tamil Nadu,Madurai,5453683
374,1,1,Urban,Apartment,Rajasthan,Jaipur,1739766
365,1,2,Semi-Urban,Apartment,Gujarat,Bhavnagar,1154416
431,1,2,Urban,Villa,Delhi,Saket,1261591
638,2,2,Urban,Apartment,Jammu & Kashmir,Jammu,1305844
332,1,1,Semi-Urban,Apartment,Chhattisgarh,Bhilai,1131486
421,1,1,Urban,Apartment,Maharashtra,Nashik,743360
736,1,2,Urban,Apartment,Maharashtra,Pune,1362905
574,1,1,Urban,Apartment,Jharkhand,Dhanbad,2525990
328,1,2,Urban,Apartment,Himachal Pradesh,Dharamshala,1255458
348,1,2,Urban,Apartment,Ladakh,Leh,734186
807,2,3,Urban,Villa,Meghalaya,Shillong,4222857
428,1,1,Urban,Apartment,Telangana,Nizamabad,1790704
730,1,1,Urban,Villa,Jharkhand,Dhanbad,4073682
412,1,1,Urban,Villa,Rajasthan,Jodhpur,2062296
1954,2,2,Semi-Urban,Apartment,Bihar,Bhagalpur,7718287
1277,3,4,Semi-Urban,Apartment,Madhya Pradesh,Gwalior,5188715
1616,2,1,Urban,Duplex,Sikkim,Gangtok,6352078
1668,3,3,Urban,Apartment,Andhra Pradesh,Guntur,7009617
709,2,1,Urban,Apartment,Meghalaya,Shillong,2636343
1049,2,1,Urban,Apartment,Bihar,Bhagalpur,4258170
326,1,1,Urban,Apartment,Delhi,Delhi,4389062
327,1,1,Urban,Apartment,Tamil Nadu,Coimbatore,1511393
480,1,2,Urban,Apartment,West Bengal,Siliguri,1830659
307,1,2,Urban,Duplex,Jharkhand,Dhanbad,1305649
728,1,2,Semi-Urban,Apartment,Bihar,Patna,1455712
902,1,1,Urban,Apartment,Kerala,Thiruvananthapuram,3972382
804,2,1,Urban,Apartment,Bihar,Bhagalpur,2647062
2574,3,1,Urban,Apartment,Gujarat,Ahmedabad,9695002
525,1,1,Urban,Apartment,Tamil Nadu,Coimbatore,2064254
558,1,2,Urban,Apartment,Gujarat,Bhavnagar,2518185
726,2,1,Urban,Apartment,Madhya Pradesh,Bhopal,1451080
1508,2,1,Urban,Apartment,Uttar Pradesh,Lucknow,6979848
597,1,1,Urban,Apartment,Bihar,Muzaffarpur,3082203
655,2,2,Urban,Apartment,Madhya Pradesh,Bhopal,1098705
401,1,2,Urban,Apartment,Assam,Guwahati,1514801
637,2,3,Urban,Villa,Gujarat,Vadodara,3078702
568,1,1,Urban,Apartment,Himachal Pradesh,Dharamshala,2508587
317,1,2,Urban,Apartment,Kerala,Kochi,696909
1299,3,1,Semi-Urban,Duplex,Manipur,Imphal,2158185
486,1,1,Urban,Apartment,Delhi,Delhi,8502191
879,1,2,Semi-Urban,Apartment,Andhra Pradesh,Guntur,3126063
884,2,1,Urban,Apartment,Meghalaya,Shillong,3754260
671,2,2,Urban,Duplex,Uttar Pradesh,Noida,1406184
425,1,1,Semi-Urban,Apartment,Kerala,Thiruvananthapuram,1492415
493,1,2,Semi-Urban,Apartment,Andhra Pradesh,Guntur,2083140
2190,5,3,Urban,Apartment,Tamil Nadu,Coimbatore,8762256
390,1,2,Urban,Apartment,Bihar,Bhagalpur,1776351
2009,3,3,Urban,Apartment,Chhattisgarh,Bhilai,7612908
600,1,1,Urban,Apartment,Kerala,Thiruvananthapuram,2448882
2590,4,4,Urban,Duplex,Rajasthan,Jodhpur,10586920
832,2,1,Semi-Urban,Villa,Tamil Nadu,Tiruchirappalli,3059888
961,2,3,Urban,Apartment,Kerala,Kochi,2218747
884,2,2,Urban,Apartment,Maharashtra,Kolhapur,3224312
691,2,2,Urban,Apartment,Delhi,Rohini,1729194
674,1,2,Urban,Duplex,Uttarakhand,Haldwani,2317144
409,1,1,Urban,Villa,Goa,Margao,952884
684,1,2,Semi-Urban,Apartment,Karnataka,Dharwad,1957525
1161,2,1,Urban,Apartment,Tamil Nadu,Madurai,5328228
508,1,1,Urban,Villa,Himachal Pradesh,Shimla,1164628
1344,3,2,Urban,Apartment,Maharashtra,Kolhapur,4615616
1496,3,1,Urban,Villa,Haryana,Faridabad,6975364
444,1,1,Urban,Apartment,Delhi,Saket,899798
304,1,1,Urban,Apartment,Nagaland,Kohima,513843
591,1,2,Urban,Villa,Haryana,Panipat,2698577
911,1,2,Urban,Apartment,Delhi,Dwarka,1661564
430,1,1,Urban,Apartment,Maharashtra,Nagpur,1613614
510,1,1,Semi-Urban,Apartment,Delhi,Delhi,6669785
1223,2,3,Urban,Villa,Uttar Pradesh,Noida,4276066
570,1,1,Semi-Urban,Apartment,Rajasthan,Jaipur,1728831
1104,2,1,Urban,Apartment,Nagaland,Kohima,1757304
750,2,1,Semi-Urban,Apartment,Bihar,Gaya,1537787
946,1,2,Semi-Urban,Apartment,Chhattisgarh,Raipur,3176812
824,2,2,Urban,Apartment,Haryana,Faridabad,3575328
357,1,2,Urban,Apartment,Tamil Nadu,Tiruchirappalli,1100793
977,1,2,Urban,Apartment,West Bengal,Kolkata,8557065
366,1,2,Urban,Duplex,Punjab,Chandigarh,1165313
472,1,2,Urban,Apartment,Uttarakhand,Haridwar,2072508
332,1,2,Urban,Apartment,Karnataka,Mysuru,567423
826,1,1,Urban,Apartment,Rajasthan,Jaipur,3342330
778,1,1,Urban,Apartment,Delhi,Delhi,12265356
2225,5,3,Urban,Apartment,Karnataka,Dharwad,9572920
360,1,1,Urban,Apartment,Uttarakhand,Haldwani,1482899
1147,2,1,Urban,Apartment,Delhi,Rohini,2560463
342,1,1,Urban,Apartment,Odisha,Bhubaneswar,1479044
691,1,1,Urban,Apartment,Madhya Pradesh,Jabalpur,2880400
1010,2,1,Urban,Apartment,Tamil Nadu,Tiruchirappalli,4383634
1304,2,1,Urban,Villa,Uttar Pradesh,Kanpur,6147266
323,1,2,Urban,Apartment,Lakshadweep,Kavaratti,1264245
602,2,2,Semi-Urban,Apartment,Ladakh,Leh,905685
442,1,2,Urban,Villa,Assam,Guwahati,2166712
1711,3,2,Urban,Apartment,Goa,Margao,4033194
579,1,1,Urban,Apartment,West Bengal,Siliguri,2033165
530,1,1,Urban,Villa,Uttarakhand,Haldwani,3533524
793,2,1,Urban,Apartment,Maharashtra,Thane,1621991
850,2,1,Urban,Apartment,Bihar,Muzaffarpur,2878566
681,1,1,Urban,Duplex,Maharashtra,Thane,1285885
704,2,2,Urban,Apartment,Kerala,Kochi,1448958
375,1,1,Urban,Apartment,Andhra Pradesh,Visakhapatnam,1714758
547,1,2,Urban,Apartment,Andhra Pradesh,Guntur,2623961
355,1,2,Urban,Duplex,Madhya Pradesh,Gwalior,1405791
846,1,1,Urban,Apartment,Goa,Panaji,1843590
553,1,2,Urban,Apartment,Kerala,Kollam,2457136
2680,5,2,Urban,Apartment,Karnataka,Hubli,5836187
761,1,1,Urban,Apartment,Jharkhand,Ranchi,1587665
680,1,1,Urban,Apartment,Telangana,Hyderabad,6253344
603,1,2,Urban,Duplex,Bihar,Bhagalpur,1572654
1549,2,2,Urban,Apartment,Maharashtra,Nagpur,6073776
306,1,1,Semi-Urban,Apartment,Karnataka,Bengaluru,2764355
1454,2,2,Urban,Apartment,Uttar Pradesh,Lucknow,6186937
770,2,1,Urban,Apartment,Chhattisgarh,Bhilai,2763915
513,1,1,Urban,Apartment,Rajasthan,Kota,999827
2186,5,2,Urban,Apartment,Maharashtra,Kalyan,4293856
1232,3,2,Urban,Apartment,Kerala,Kochi,2362056
1237,3,1,Semi-Urban,Apartment,Kerala,Thiruvananthapuram,3991179
352,1,2,Urban,Apartment,Punjab,Amritsar,1583558
1367,3,3,Urban,Apartment,Gujarat,Bhavnagar,5159838
1018,1,2,Urban,Villa,Uttar Pradesh,Noida,2704844
1504,3,3,Urban,Apartment,Jharkhand,Jamshedpur,6284489
971,2,2,Urban,Villa,Assam,Silchar,5261707
418,1,2,Urban,Apartment,Maharashtra,Mumbai,10849903
529,1,2,Urban,Apartment,Karnataka,Dharwad,2465160
948,2,1,Urban,Apartment,Odisha,Rourkela,3347069
1542,3,3,Urban,Apartment,Rajasthan,Jodhpur,5910207
979,2,2,Urban,Duplex,Goa,Panaji,2253358
561,1,1,Urban,Duplex,Goa,Margao,969667
386,1,2,Urban,Apartment,Rajasthan,Udaipur,1850495
802,2,3,Urban,Apartment,Rajasthan,Jodhpur,2882126
1159,2,2,Urban,Apartment,Kerala,Kozhikode,4637715
630,1,1,Urban,Apartment,Telangana,Warangal,2062835
575,1,1,Urban,Villa,Karnataka,Mysuru,1222605
859,1,2,Urban,Apartment,Assam,Dibrugarh,3176120
456,1,1,Urban,Apartment,Andhra Pradesh,Vijayawada,1713618
598,1,2,Urban,Villa,Bihar,Gaya,1577744
599,1,2,Semi-Urban,Apartment,Uttarakhand,Haridwar,1481586
425,1,2,Urban,Apartment,Kerala,Thiruvananthapuram,1550809
625,2,3,Urban,Apartment,Uttar Pradesh,Noida,1116151
692,2,3,Urban,Apartment,Karnataka,Dharwad,2127369
679,1,2,Urban,Apartment,West Bengal,Asansol,3197272
433,1,2,Urban,Villa,Delhi,Dwarka,1119202
407,1,2,Semi-Urban,Apartment,Goa,Panaji,692673
627,2,1,Urban,Apartment,Karnataka,Mysuru,1415188
503,1,1,Urban,Apartment,Gujarat,Surat,1282372
515,1,1,Urban,Apartment,Assam,Silchar,2137401
831,2,1,Urban,Apartment,Telangana,Nizamabad,3238657
341,1,1,Semi-Urban,Villa,Haryana,Panipat,1347336
782,2,2,Urban,Villa,Chhattisgarh,Bhilai,3868592
1575,3,2,Urban,Apartment,Rajasthan,Jodhpur,5189493
1450,2,1,Urban,Apartment,Gujarat,Surat,2652875
797,2,2,Urban,Apartment,Delhi,Dwarka,1658578
2692,5,1,Urban,Duplex,Haryana,Faridabad,8115357
317,1,1,Urban,Apartment,Rajasthan,Jaipur,1247733
1081,2,1,Semi-Urban,Apartment,Ladakh,Leh,1862287
553,1,2,Urban,Apartment,Jammu & Kashmir,Srinagar,2533193
1095,1,1,Urban,Apartment,Punjab,Ludhiana,5441623
837,1,2,Urban,Apartment,Delhi,Saket,1953690
579,1,2,Urban,Apartment,Haryana,Gurgaon,1945916
799,2,3,Urban,Duplex,Rajasthan,Jodhpur,3580887
1309,2,2,Semi-Urban,Apartment,Jharkhand,Ranchi,2397112
1978,3,2,Urban,Duplex,Maharashtra,Kolhapur,7261054
1068,2,2,Urban,Apartment,Telangana,Hyderabad,9300984
400,1,2,Urban,Villa,Andhra Pradesh,Guntur,2302985
678,2,2,Urban,Apartment,Bihar,Gaya,1370272
2655,3,4,Urban,Villa,Kerala,Kochi,6642229
1073,1,2,Urban,Apartment,Kerala,Kozhikode,4205314
3286,5,3,Urban,Villa,Maharashtra,Pune,8841232
337,1,2,Urban,Apartment,Gujarat,Surat,615925
339,1,2,Urban,Villa,Tripura,Agartala,1867264
583,1,2,Semi-Urban,Apartment,Sikkim,Gangtok,1949709
1091,1,2,Urban,Apartment,Uttarakhand,Haridwar,4284353
518,1,1,Urban,Duplex,West Bengal,Asansol,2029813
344,1,2,Urban,Apartment,Kerala,Thiruvananthapuram,1247322
326,1,2,Urban,Apartment,Delhi,Saket,521604
1750,2,1,Urban,Apartment,Karnataka,Dharwad,6643053
2109,5,1,Semi-Urban,Duplex,Punjab,Ludhiana,5958862
820,1,1,Urban,Apartment,Jammu & Kashmir,Srinagar,3729043
701,1,2,Urban,Apartment,Uttar Pradesh,Noida,1489036
467,1,2,Semi-Urban,Villa,Sikkim,Gangtok,2016558
421,1,1,Urban,Apartment,Uttar Pradesh,Kanpur,1996100
1698,2,1,Urban,Apartment,Jharkhand,Jamshedpur,7699284
475,1,1,Urban,Duplex,Assam,Guwahati,1906836
1203,2,3,Urban,Villa,Telangana,Hyderabad,9762776
834,2,1,Urban,Apartment,Uttarakhand,Haridwar,3141863
652,1,1,Urban,Apartment,Punjab,Chandigarh,2348744
589,1,1,Urban,Apartment,Gujarat,Vadodara,2607017
339,1,2,Urban,Apartment,Bihar,Muzaffarpur,1530272
1123,2,1,Urban,Villa,West Bengal,Kolkata,9236219
619,2,2,Urban,Apartment,Uttar Pradesh,Lucknow,2540598
1061,2,1,Semi-Urban,Apartment,Uttar Pradesh,Lucknow,4018328
2205,4,4,Urban,Apartment,Uttarakhand,Haldwani,8549123
386,1,1,Urban,Apartment,Andhra Pradesh,Vijayawada,1709891
2741,5,2,Urban,Apartment,Karnataka,Bengaluru,30065348
523,1,2,Urban,Apartment,Arunachal Pradesh,Itanagar,2420998
1348,2,2,Urban,Apartment,Haryana,Faridabad,6501385
435,1,2,Urban,Apartment,Tripura,Agartala,2024399
341,1,2,Urban,Villa,Uttarakhand,Haldwani,1605659
1312,3,2,Urban,Apartment,Gujarat,Surat,2517917
660,1,1,Urban,Apartment,West Bengal,Durgapur,2571538
362,1,1,Urban,Villa,Himachal Pradesh,Dharamshala,1845151
568,1,1,Urban,Duplex,Jammu & Kashmir,Srinagar,1867257
1154,2,3,Urban,Apartment,Punjab,Jalandhar,4723021
591,1,1,Urban,Duplex,Madhya Pradesh,Jabalpur,2137676
696,2,3,Urban,Apartment,Telangana,Hyderabad,5300874
705,1,1,Urban,Duplex,Telangana,Warangal,3016083
560,1,1,Urban,Apartment,Manipur,Imphal,1552674
1462,3,3,Urban,Apartment,Rajasthan,Jodhpur,6015600
693,2,1,Semi-Urban,Duplex,Kerala,Kozhikode,2447851
1228,3,4,Urban,Apartment,Odisha,Cuttack,4949822
486,1,1,Semi-Urban,Apartment,Jharkhand,Ranchi,823201
1079,1,2,Urban,Villa,Chhattisgarh,Raipur,4665953
615,2,2,Urban,Villa,Puducherry,Puducherry,2974255
449,1,1,Semi-Urban,Apartment,Assam,Silchar,1496459
1691,2,2,Urban,Apartment,Andhra Pradesh,Vijayawada,7424345
1147,1,1,Semi-Urban,Apartment,Jharkhand,Jamshedpur,3762361
1259,2,1,Urban,Apartment,Chhattisgarh,Bilaspur,6007658
546,1,1,Urban,Apartment,Uttar Pradesh,Noida,1186818
